id,name,team,position,bye_week,fantasy_points,injury_status,drafted,locked,average_draft_position,player_rating,week_1_points,week_2_points,week_3_points,week_4_points,week_5_points,week_6_points,week_7_points,week_8_points,week_9_points,week_10_points,week_11_points,week_12_points,week_13_points,week_14_points,week_15_points,week_16_points,week_17_points
3117251,Christian McCaffrey,SF,RB,14,130.63508524,ACTIVE,1,0,6.28,100.0,23.2,22.7,24.0,26.1,27.9,24.1,39.1,9.8,34.3,17.6,35.1,26.06562201,24.68374747,0.0,27.72389144,24.50884696,27.65297736
4374302,Amon-Ra St. Brown,DET,WR,8,119.90578857,ACTIVE,1,0,13.01,97.30188679245283,8.5,39.2,20.7,26.0,18.0,13.7,20.6,0.0,18.7,16.8,6.2,20.19781861,19.85303425,21.22187947,19.8758707,19.06467769,19.69250785
4429795,Jahmyr Gibbs,DET,RB,8,111.76231828,ACTIVE,1,0,7.44,95.27386934673366,15.0,19.4,26.9,17.7,16.7,7.5,36.8,0.0,5.8,38.2,19.6,21.02316034,17.9968015,20.31500743,16.43153318,17.99384347,18.00197236
4362628,Ja'Marr Chase,CIN,WR,10,107.69918798,SUSPENSION,1,0,4.18,99.37735849056604,4.6,36.5,8.9,7.3,29.0,25.1,38.1,21.1,17.1,0.0,6.0,0.0,21.13520648,22.05188908,21.12451722,22.04734155,21.34023365
4430807,Bijan Robinson,ATL,RB,5,127.87633661999999,ACTIVE,1,0,5.28,97.76130653266331,24.4,19.8,16.1,28.1,0.0,35.8,21.2,5.8,17.6,10.8,30.3,21.72010241,22.68203423,19.82561297,22.05075526,21.87482718,19.72300457
3929630,Saquon Barkley,PHI,RB,9,99.55329445,ACTIVE,1,0,8.96,88.80653266331659,18.4,17.4,9.5,17.4,17.8,8.7,5.2,33.4,0.0,13.1,10.0,16.80428869,17.32413961,15.12778156,15.92985944,18.12832316,16.23890199
3918298,Josh Allen,BUF,QB,7,130.79613952,ACTIVE,1,0,20.98,85.42639593908629,38.76,11.82,23.02,24.86,19.42,15.4,0.0,23.22,28.82,19.34,42.68,19.09035938,21.11904932,27.15770001,21.63760279,20.85311914,20.93830888
4262921,Justin Jefferson,MIN,WR,6,108.00357133999998,ACTIVE,1,0,8.09,87.13207547169812,14.8,11.1,12.5,22.6,19.3,0.0,12.9,14.4,16.7,7.7,11.1,17.50728839,16.1549113,20.13196935,19.07932058,18.07362302,17.0564587
4241389,CeeDee Lamb,DAL,WR,10,117.84554007,ACTIVE,1,0,11.87,95.22641509433963,18.0,20.2,20.00302814,0.0,0.0,0.0,22.0,14.6,15.5,0.0,17.6,18.2075044,20.92511987,19.09894301,19.22752099,18.29674093,22.08971087
4426515,Puka Nacua,LAR,WR,8,120.12859633,ACTIVE,1,0,9.97,98.9622641509434,23.1,27.6,22.8,36.0,24.5,4.8,0.0,0.0,22.8,17.4,14.3,20.80416417,20.14966937,20.03014704,19.62591844,18.82387012,20.69482719
4242335,Jonathan Taylor,IND,RB,11,128.96691672,ACTIVE,1,0,6.24,95.0251256281407,12.8,29.5,32.8,14.6,31.6,23.7,34.2,37.4,7.7,49.6,0.0,20.52010792,20.34631237,21.60176368,19.90147008,24.06262324,22.53463943
